,Unnamed: 0,streetname,startstreet,endstreet,segment_score,road_ids,address_nos,yelp_ids,yelp_address_nos,accident_count,business_count
848,848,Shamrock Dr,3000,3500,33,"['5222fd8ce1645f0a132b66c285b3d5bf094a1fee', '311c7a422252134f233a6770e4400fdf9321c41a']","[3101.0, 3247.0]",['KEGLWeFAWXvo0W2LnujhtQ'],[3019.0],2,1
849,849,Shamrock Dr,3500,4000,27,['9de8a381e0f06d1b2b74f953c63e4c2128d9c751'],[3521.0],[],[],1,0
850,850,Sharon Rd,2000,2500,26,['42066d69bc477e8dad77f7c20a412c2ccf4c4529'],[2365.0],[],[],1,0
851,851,Sharon Rd,2500,3000,0,[],[],[],[],0,0
852,852,Sharon Rd W,2000,2500,0,[],[],[],[],0,0
853,853,Sharon Rd W,2500,3000,26,['3bf967763ef41e9a0e4b68b455e736f87d69cb44'],[2558.0],[],[],1,0
854,854,Shenandoah Ave,2000,2500,0,[],[],[],[],0,0
855,855,Shenandoah Ave,2500,3000,27,['c581be1223c6eeff862b5482dd4d4b6b33c5172e'],[2656.0],[],[],1,0
856,856,Shenandoah Ave,3000,3500,15,['5ab52f0d866ddff4b39f16ede93239e373e16cbf'],[3101.0],[],[],1,0
857,857,Shenandoah Ave,3500,4000,0,[],[],[],[],0,0
858,858,Singletree Rd,4000,4500,26,['77c137707fbfd655620ee96400ebca8fb7c8ba50'],[4004.0],[],[],1,0
859,859,Singletree Rd,4500,5000,0,[],[],[],[],0,0
860,860,Sir Barton Ct,7000,7500,0,[],[],[],[],0,0
861,861,Sir Barton Ct,7500,8000,17,['7acd67d1e39167bea3f8c89df8ea56e770241c65'],[7932.0],[],[],1,0
862,862,Sky Haven Dr,3000,3500,0,[],[],[],[],0,0
863,863,Sky Haven Dr,3500,4000,18,['1a234ed332c1f2d40b8ff3bf42bb793c525de360'],[3838.0],[],[],1,0
864,864,Skyland Ave,100,600,26,['f9de338dafb42075305e3becb66cb07d47b8824f'],[201.0],[],[],1,0
865,865,Skyland Ave,600,1100,0,[],[],[],[],0,0
866,866,South Blvd,1000,1500,26,['835066f1de9e458a6bc4bcb45e48dca59ff6eff6'],[1215.0],['LMZt_-BaxOIAnsoF8l8y1w'],[1437.0],1,1
867,867,South Blvd,1500,2000,16,[],[],"['UByM7N0mF-ylIGUuIWHCtA', 'XNboW0mRBApLxIzoXvhHNA', 'kRhjWeAPs-U5RmakIKz0Pg', 'EzUZU_y0ooTGbboxFck1Pg', 'LIvXzdMJrIb6IY5Y3tqicA']","[1928.0, 1714.0, 1933.0, 1801.0, 1714.0]",0,5
868,868,South Blvd,2000,2500,6,[],[],"['VWMSLDPCvfqjw5DDHShQkA', 'MGCwVAFyZBzbrX8meNZ4cA']","[2201.0, 2031.0]",0,2
869,869,South Blvd,2500,3000,12,[],[],"['6c9e9qH_AdBYQnm7dyiDAQ', 'FSB3Jb4t11KkMyEi_7-s6Q', 'HzvCskRg2IdWFfBcEY5Ryw']","[2801.0, 2511.0, 2723.0]",0,3
870,870,South Blvd,3000,3500,0,[],[],[],[],0,0
871,871,South Blvd,3500,4000,0,[],[],[],[],0,0
872,872,South Blvd,4000,4500,4,[],[],['38OrCpBBQG-dzhxfXrFQWQ'],[4009.0],0,1
873,873,South Blvd,4500,5000,3,[],[],['1MvR4NJQbHy0i7ME1IoYpw'],[4538.0],0,1
874,874,South Blvd,5000,5500,8,[],[],"['22MYhTXwSXaS4rW2VOrR-w', 'c6-5RCj8FtV-m1aHz4wnmQ']","[5033.0, 5221.0]",0,2
875,875,South Blvd,5500,6000,36,['099dbba56405ed4e56b1eb12c4f8f494b2ba12ec'],[5892.0],"['g-E12y45gBKedax5N20YmQ', 'kPfhSK0kcUmOTmC5DEjaDw', '2gCvukOcIHW4ehqpwoNlcA', 's6lTNO57vXsfzyYrPfXOvA', 'LpyndkMvevIQA-JHoReHNw']","[5920.0, 5927.0, 5600.0, 5615.0, 5901.0]",1,5
876,876,South Blvd,6000,6500,0,[],[],[],[],0,0
877,877,South Blvd,6500,7000,0,[],[],[],[],0,0
878,878,South Blvd,7000,7500,4,[],[],['yOBDY3fpaTpX4Q5JpmExMg'],[7001.0],0,1
879,879,South Blvd,7500,8000,0,[],[],[],[],0,0
880,880,South Blvd,8000,8500,0,[],[],[],[],0,0
881,881,South Blvd,8500,9000,19,['c3d47b28c43b1beb7f84f8c9e26ce431bd4b5762'],[8706.0],[],[],1,0
882,882,Split Oak Dr,5000,5500,25,['f255d1bfb60e2a586ecc7d424163e851bddd2bd1'],[5119.0],[],[],1,0
883,883,Split Oak Dr,5500,6000,0,[],[],[],[],0,0
884,884,State Hwy 27,6000,6500,0,[],[],[],[],0,0
885,885,State Hwy 27,6500,7000,17,['6938fcf00abfb03ba3ec77c07d557ffd8ff90cd4'],[6798.0],[],[],1,0
886,886,State Rd 2828,4000,4500,28,['ef050cbb1a831d0358ecfed79afa2c0c59a8a57a'],[4239.0],[],[],1,0
887,887,State Rd 2828,4500,5000,0,[],[],[],[],0,0
888,888,Statesville Ave,3000,3500,81,"['82c370124dccbb54714f9ea16a1d2b6aedc746b6', 'a2ec929152f03217d4bf42029cc2342e7b2dc395', 'b58367b9deecff902e8a4f27b705ffa835f2e84d', '29e6934de9a81f20191dd5864ad125646bef6ade']","[3013.0, 3319.0, 3020.0, 3020.0]",[],[],4,0
889,889,Statesville Ave,3500,4000,0,[],[],[],[],0,0
890,890,Statesville Rd,4000,4500,0,[],[],[],[],0,0
891,891,Statesville Rd,4500,5000,26,['43f35cb2733808a01029a792f85ae99f4e20444f'],[4705.0],[],[],1,0
892,892,Statesville Rd,5000,5500,24,['10ba25c57fd5e86a25464db820e26ae3835b9236'],[5446.0],[],[],1,0
893,893,Statesville Rd,5500,6000,43,"['8fc904a454153ccd6fd5e8f72f90470cdc3f09ae', '34ffadc1bcdccb066c252bb312e169a9117340f8']","[5600.0, 5600.0]",[],[],2,0
894,894,Statesville Rd,6000,6500,0,[],[],[],[],0,0
895,895,Statesville Rd,6500,7000,0,[],[],[],[],0,0
896,896,Statesville Rd,7000,7500,0,[],[],[],[],0,0
897,897,Statesville Rd,7500,8000,28,['541304f09e44e0c64a406ed973c2cf77d0e4067d'],[7929.0],[],[],1,0
898,898,Statesville Rd,8000,8500,23,['59fbb2f45134d327d798f25ca419435e9d7e5fe7'],[8001.0],['kWclF3kJdLYPaoz-pepCDg'],[8432.0],1,1
899,899,Statesville Rd,8500,9000,0,[],[],[],[],0,0
900,900,Steele Creek Rd,9000,9500,24,['f7a4064cda3940cfe271b5c82e16a7aaf76e57ad'],[9406.0],[],[],1,0
901,901,Steele Creek Rd,9500,10000,0,[],[],[],[],0,0
902,902,Steele Creek Rd,10000,10500,0,[],[],[],[],0,0
903,903,Steele Creek Rd,10500,11000,0,[],[],[],[],0,0
904,904,Steele Creek Rd,11000,11500,0,[],[],[],[],0,0
905,905,Steele Creek Rd,11500,12000,0,[],[],[],[],0,0
906,906,Steele Creek Rd,12000,12500,0,[],[],[],[],0,0
907,907,Steele Creek Rd,12500,13000,0,[],[],[],[],0,0
908,908,Steele Creek Rd,13000,13500,0,[],[],[],[],0,0
909,909,Steele Creek Rd,13500,14000,4,[],[],['E3BTs8yFlVbZd20TknY00A'],[13830.0],0,1
910,910,Steele Creek Rd,14000,14500,0,[],[],[],[],0,0
911,911,Steele Creek Rd,14500,15000,0,[],[],[],[],0,0
912,912,Steele Creek Rd,15000,15500,0,[],[],[],[],0,0
913,913,Steele Creek Rd,15500,16000,22,['8c8e9fb20b40f44e9d31717fb10113d5c3f77de3'],[15917.0],[],[],1,0
914,914,Stonehurst Dr,8000,8500,0,[],[],[],[],0,0
915,915,Stonehurst Dr,8500,9000,24,['054531b35aa04cd087850e514084c7bdc319b7c4'],[8621.0],[],[],1,0
916,916,Sulkirk Rd,3000,3500,0,[],[],[],[],0,0
917,917,Sulkirk Rd,3500,4000,25,['f8824323c4d381d13988bfe004adc286cb4deb09'],[3901.0],[],[],1,0
918,918,Summertime Dr,2000,2500,21,['9a53fde1a5bdf0af015032b1a7fa02457a9f183d'],[2117.0],[],[],1,0
919,919,Summertime Dr,2500,3000,0,[],[],[],[],0,0
920,920,Sunset Rd,4000,4500,0,[],[],[],[],0,0
921,921,Sunset Rd,4500,5000,27,['210dc6fcdacf16f4ae62fceec529555b1e1920ee'],[4912.0],[],[],1,0
922,922,Tara Ln,1000,1500,23,['d56e8704f5fba3c5b72bdaf739231244595c7e61'],[1010.0],[],[],1,0
923,923,Tara Ln,1500,2000,0,[],[],[],[],0,0
924,924,Telscombe Ct,10000,10500,25,['f78cc7f6060de8d5906fa815e2056ebb09b4b0ef'],[10400.0],[],[],1,0
925,925,Telscombe Ct,10500,11000,0,[],[],[],[],0,0
926,926,The Plz,1000,1500,103,"['02864301984894446720fd6fd4a242f6655c4e30', '91b7b948cbf17ea7f200432957aa1773c2883d53', '9ca73d2ba3d798b3098cc6c9fe2771837440c22f', 'f4f1d60e69dd8b421315d05c0d551a9655a7a1b0']","[1422.0, 1401.0, 1200.0, 1200.0]","['zMnojW6x-1-nVu0uCd60Ew', '1WtUgLhdBdQ39aBvEUbsnw']","[1225.0, 1308.0]",4,2
927,927,The Plz,1500,2000,22,['743a34c5ccbc66003caf5fc06148a72418a53cfd'],[1700.0],[],[],1,0
928,928,The Plz,2000,2500,43,"['386e2f57d546fc3a2394da81e1b9675b4fbddb0f', 'eab8af0565e67aa19c1fa7d2f498782784ecc58f']","[2128.0, 2200.0]",[],[],2,0
929,929,The Plz,2500,3000,23,['c7bfa7bb6a31e6e4f3ca4ff7dc2b8c2b01c60613'],[2519.0],[],[],1,0
930,930,The Plz,3000,3500,77,"['eb04514b27f900563c52d925b8b559f0a5a6d9ff', 'a84c0df2656c315f6c1ee5ad9aa88f23081a88b4', '971739d7c51e75d8802c8b5ba89d87da1a6fa2be']","[3229.0, 3116.0, 3136.0]",[],[],3,0
931,931,The Plz,3500,4000,21,['24aed0a9dd2ec6956a84786f798a9ccaf9e8f288'],[3948.0],[],[],1,0
932,932,The Plz,4000,4500,84,"['ae0927cac08921694f8331a12bdbfd1617a64528', 'a7f2e71f558a865aab521dffb9df8da234d7a041', '593cd1c8e5dfbe5dbf4994838b9f3ac4d6a35fae', '63f3e44cbc3890ce5b8ad6785951eee9e743d716']","[4410.0, 4203.0, 4460.0, 4331.0]",[],[],4,0
933,933,The Plz,4500,5000,95,"['85218d0799c15578a637c3d353a6bfcef1a57754', 'd9838779d8eb533de47005a32692d33fd077417d', 'd12303f47a4b7b5c1b8d6e3d91fcd215daa10afc', '460dfc9ee370af6a14aa3885dc19b9c118b16683']","[4902.0, 4500.0, 4717.0, 4821.0]",[],[],4,0
934,934,The Plz,5000,5500,18,['b80aaeaf8bab821584c0f9a3f01b962d1fef0809'],[5249.0],[],[],1,0
935,935,The Plz,5500,6000,0,[],[],[],[],0,0
936,936,The Plz,6000,6500,17,['91bf6bf4fec7617716df7e65768314b705927da4'],[6002.0],[],[],1,0
937,937,The Plz,6500,7000,0,[],[],[],[],0,0
938,938,Tom Hunter Rd,100,600,0,[],[],[],[],0,0
939,939,Tom Hunter Rd,600,1100,23,['defe89cb2b257b3a1c5df43d7a462e57fed80056'],[703.0],[],[],1,0
940,940,Tom Short Rd,12000,12500,0,[],[],[],[],0,0
941,941,Tom Short Rd,12500,13000,17,['030a27bcd0f529f685995649ce0b0fed790627af'],[12798.0],[],[],1,0
942,942,Toomey Ave,2000,2500,21,['2189334ba0d30a68a564991348e00faecf3c4d30'],[2435.0],[],[],1,0
943,943,Toomey Ave,2500,3000,0,[],[],[],[],0,0
944,944,Township Rd,2000,2500,18,['9020aa00602f433195939e5cd853ca30a2999a93'],[2352.0],[],[],1,0
945,945,Township Rd,2500,3000,0,[],[],[],[],0,0
946,946,Tuckaseegee Rd,2000,2500,0,[],[],[],[],0,0
947,947,Tuckaseegee Rd,2500,3000,37,"['6b2f1f03a6571c94deec5100450e3a2531ef5ced', 'b263ac0a1c7921d232a2bc20dff65f0e0bac4135']","[2603.0, 2603.0]",[],[],2,0
948,948,Tuckaseegee Rd,3000,3500,0,[],[],[],[],0,0
949,949,Tuckaseegee Rd,3500,4000,0,[],[],[],[],0,0
950,950,Tuckaseegee Rd,4000,4500,14,['5734c05b297a40d5d88ab5dc612d6eba00c771b3'],[4400.0],[],[],1,0
951,951,Tuckaseegee Rd,4500,5000,44,"['01ab3ad71adea3bf54ab45866627c707fd6ef29c', '8a52fa004956e377d7a67bfc8655d7b2392881f8']","[4600.0, 4801.0]",[],[],2,0
952,952,Tynwald Ln,5000,5500,0,[],[],[],[],0,0
953,953,Tynwald Ln,5500,6000,19,['3471cc00d54456816ff7f624f368a4acd6747b77'],[5925.0],[],[],1,0
954,954,Tyvola Rd,100,600,0,[],[],[],[],0,0
955,955,Tyvola Rd,600,1100,18,['d92f54cfef9f5c683f8afb77d0114157386153fa'],[846.0],[],[],1,0
956,956,Tyvola Rd,1100,1600,28,['60788e2bc0dbc9d13b3e412401fdfc1fb6b99ea2'],[1328.0],[],[],1,0
957,957,Tyvola Rd,1600,2100,0,[],[],[],[],0,0
958,958,University City Blvd,8000,8500,3,[],[],['b6qKEYhc5cji_i04PjF6ww'],[8205.0],0,1
959,959,University City Blvd,8500,9000,28,['94f1331f64c3405ff2107462a50eca6d5b5ae585'],[8816.0],['WdBWhGe4Siqg3IYTc4_K4A'],[8650.0],1,1
960,960,University City Blvd,9000,9500,0,[],[],[],[],0,0
961,961,University City Blvd,9500,10000,4,[],[],['ZMEax9auuGMUPqxl2D3kLA'],[9510.0],0,1
962,962,University City Blvd,10000,10500,0,[],[],[],[],0,0
963,963,University City Blvd,10500,11000,23,['fcb4d0da9ade436f30cdb18675423426f2001db0'],[10805.0],[],[],1,0
964,964,University City Bv,8000,8500,22,['4265449d0d303d3a3fb093e3cb042970fdf83d92'],[8416.0],[],[],1,0
965,965,University City Bv,8500,9000,18,['c7c8af616e77d04879d2d98281a353d41df88f80'],[8732.0],[],[],1,0
966,966,University City Bv,9000,9500,54,"['194a5b6992698473d05546fd4713281c363c9002', 'b2aae8c9d9921c68b18bfd8b2bf252a45af6528f', '23f1438b502fa26b8057b63e971ae08f72a115a7']","[9203.0, 9203.0, 9024.0]",[],[],3,0
967,967,University City Bv,9500,10000,0,[],[],[],[],0,0
968,968,Uxbridge Woods Ct,3000,3500,31,['a76baf07b51c1c9987e3d976845056557c65c25b'],[3064.0],[],[],1,0
969,969,Uxbridge Woods Ct,3500,4000,0,[],[],[],[],0,0
970,970,Valleydale Rd,100,600,32,['cbb5254e034ea66eb88dc9c113b8e2e0d3799f4f'],[142.0],[],[],1,0
971,971,Valleydale Rd,600,1100,0,[],[],[],[],0,0
972,972,Virginia Ave,2000,2500,0,[],[],[],[],0,0
973,973,Virginia Ave,2500,3000,26,['961577b2f518d964abaf5f5c4811db13b7833a28'],[2925.0],[],[],1,0
974,974,W 24th St,100,600,0,[],[],[],[],0,0
975,975,W 24th St,600,1100,21,['79928331c732b0d488a1190d49705a7e1bf3e281'],[630.0],[],[],1,0
976,976,W 3rd St,100,600,41,"['d1e0824077e9db8a66cdf6c084d961b116ac6e1f', 'a56053d8b248ee43f3c680b4dcb79f7229e4ec09']","[100.0, 100.0]",[],[],2,0
977,977,W 3rd St,600,1100,0,[],[],[],[],0,0
978,978,W 5th St,100,600,66,"['7148b3c7f849696134788742f5228bd550f941a1', 'f9385da96c1d9ff5316fa86262ab59696776fc38']","[350.0, 104.0]","['4vDffQ7eSQ7n39cyroOSKQ', 'ADgacmZ-qXrSOhMfU6bmTA', 'SHFlELFcEcAOJv_fTAKChQ', 'e9sB72njxz87r5TL6kG-Fw']","[500.0, 123.0, 118.0, 116.0]",2,4
979,979,W 5th St,600,1100,0,[],[],[],[],0,0
980,980,W 7th St,100,600,47,"['71389bb1955ed28635fa36c7c1119b1b90c6f539', 'f0bd10813786fc7a99c54df7a801f9162f5f6d85']","[430.0, 102.0]",['Abm-1HRGPyevBtnC3Rpxag'],[102.0],2,1
981,981,W 7th St,600,1100,0,[],[],[],[],0,0
982,982,W Arrowood Rd,2000,2500,0,[],[],[],[],0,0
983,983,W Arrowood Rd,2500,3000,17,['0cf0d3c4b1f0de1727f717c3d00d9427134d5735'],[2605.0],[],[],1,0
984,984,W Bv,100,600,0,[],[],[],[],0,0
985,985,W Bv,600,1100,45,"['fd8e7ca1d15835678572396ea0ad47d41e0c1bdc', '78dd42811ea619da79dc21fccb558947d024c147']","[718.0, 803.0]",[],[],2,0
986,986,W Bv,1100,1600,0,[],[],[],[],0,0
987,987,W Bv,1600,2100,0,[],[],[],[],0,0
988,988,W Bv,2100,2600,0,[],[],[],[],0,0
989,989,W Bv,2600,3100,0,[],[],[],[],0,0
990,990,W Bv,3100,3600,52,"['4e4e5f40d95ce3758cb220572cc12796027547ea', '9227e4f219bda02015fe8037360639473dfed86d']","[3560.0, 3560.0]",[],[],2,0
991,991,W Bv,3600,4100,0,[],[],[],[],0,0
992,992,W Craighead Rd,100,600,71,"['c4406bc0bb6ba54523fb9b3c7f008bd8b68f1e84', 'b04adb2781c9e6b30b6dbbea6972d9a65dedad63', 'af35b85eeae10d530a2671043e97a9c181dc7bd4']","[102.0, 501.0, 419.0]",[],[],3,0
993,993,W Craighead Rd,600,1100,0,[],[],[],[],0,0
994,994,W Mallard Creek Church Rd,2000,2500,0,[],[],[],[],0,0
995,995,W Mallard Creek Church Rd,2500,3000,26,['7306ea9b0da51c4b75bdabf0562f811d084dfad1'],[2858.0],[],[],1,0
996,996,W Mallard Crk,2000,2500,0,[],[],[],[],0,0
997,997,W Mallard Crk,2500,3000,24,['f9a53817be0c95e8ac4377dba1ecca82eb4aa321'],[2635.0],[],[],1,0
998,998,W Morehead St,1000,1500,7,[],[],"['jNQnscvgn_dMTS954qW_9Q', 'AAekuF59Qr84gAh18o9njg']","[1318.0, 1404.0]",0,2
999,999,W Morehead St,1500,2000,24,['fabedd81a024e54dfa257dd9113d4ac300f1bf7d'],[1600.0],"['Tnc-QnFufxhnj32GC90C-Q', '01fuY2NNscttoTxOYbuZXw', 'NwWYSYGHFyHQMmsXu0SiYA']","[1510.0, 1600.0, 1510.0]",1,3
1000,1000,W Stonewall St,100,600,26,['7c9a68da428ec2eeb885d40693fa391b5ed64df5'],[135.0],[],[],1,0
1001,1001,W Stonewall St,600,1100,0,[],[],[],[],0,0
1002,1002,W Sugar Creek Rd,1000,1500,47,"['404d0e4e9d98a9e786c4af1fb9cdbefc4e7bd3fd', '8aa86b8acd4ae0c78e1e5ed1c64ea946802b27e1']","[1050.0, 1202.0]",[],[],2,0
1003,1003,W Sugar Creek Rd,1500,2000,0,[],[],[],[],0,0
1004,1004,W Sugar Creek Rd,2000,2500,20,['de191940ad0b0c383c40a10a8d8ceafcf2a8e94c'],[2141.0],[],[],1,0
1005,1005,W Sugar Creek Rd,2500,3000,48,"['31611a7f11255db783e44be93bf60acc138fd653', '3a1e8583dd954e75732cb398f75e3d032be7ca2e']","[2729.0, 2854.0]",[],[],2,0
1006,1006,W Trade St,100,600,47,['3ff32d94db73c9a182c6b18b9a1aeec1f6b68595'],[401.0],"['2j78b8m1w4Sr2GVGCzFBtQ', 'rLyJUCwMM1POt7RnFnSASg', 'fepCIbejv-Kxs6SE6u-_uA', 'ZdqiRrUik1GWAcMWb2iBdw', 'ZirBQMRrUeLd_wX_LaEHOw', 'VH3WA7a-OVzFj2K_SP4BIw', 'NwktF1sJ92KOQ434geNRoQ']","[333.0, 100.0, 227.0, 100.0, 445.0, 141.0, 120.0]",1,7
1007,1007,W Trade St,600,1100,31,['c1498e422cc4a348ccf60ea8186849e8cd0ca52f'],[751.0],['IIUK1lz_1upqYtHu8ZuClA'],[704.0],1,1
1008,1008,W Tyvola Rd,100,600,20,['312c1f7645e22ee195e92e3428beefc9efe0c73d'],[359.0],[],[],1,0
1009,1009,W Tyvola Rd,600,1100,0,[],[],[],[],0,0
1010,1010,W Tyvola Rd,1100,1600,0,[],[],[],[],0,0
1011,1011,W Tyvola Rd,1600,2100,0,[],[],[],[],0,0
1012,1012,W Tyvola Rd,2100,2600,4,[],[],['NIfmK27zNuQbawNwEvpRtg'],[2300.0],0,1
1013,1013,W Tyvola Rd,2600,3100,0,[],[],[],[],0,0
1014,1014,W Tyvola Rd,3100,3600,0,[],[],[],[],0,0
1015,1015,W Tyvola Rd,3600,4100,0,[],[],[],[],0,0
1016,1016,W Tyvola Rd,4100,4600,0,[],[],[],[],0,0
1017,1017,W Tyvola Rd,4600,5100,17,['cacad073eafacee5c6f7947413ddf1f79029c578'],[4629.0],[],[],1,0
1018,1018,W W T Harris Bv,6000,6500,0,[],[],[],[],0,0
1019,1019,W W T Harris Bv,6500,7000,26,['8e9f9576386793d9ab51f5ec8c206ae74597a864'],[6915.0],[],[],1,0
1020,1020,W Woodlawn Rd,100,600,28,['1f905a882eb32b6bb6be28c1a114d9bba3330aa8'],[325.0],['YqjDX0TPge-EB73uzgyS3w'],[204.0],1,1
1021,1021,W Woodlawn Rd,600,1100,0,[],[],[],[],0,0
1022,1022,Walden Station Dr,100,600,13,['ad16c3d322ba6e11468b027137544b5bca008e8d'],[305.0],[],[],1,0
1023,1023,Walden Station Dr,600,1100,0,[],[],[],[],0,0
1024,1024,Wembley Dr,1000,1500,0,[],[],[],[],0,0
1025,1025,Wembley Dr,1500,2000,21,['39107f5c5f4471379cd22cd3960c9f31acca695c'],[1534.0],[],[],1,0
1026,1026,West Blvd,1000,1500,0,[],[],[],[],0,0
1027,1027,West Blvd,1500,2000,69,"['e2349090f8d21a85dd9b574a4a1e8d2aa3f10179', '60c225fbc3c1bc31d52d882b1c92781205ef6175', 'b6cf65ca563b1e7a14bf35bbbf4cfcdd08a02d7a']","[1660.0, 1967.0, 1547.0]",[],[],3,0
1028,1028,West Blvd,2000,2500,0,[],[],[],[],0,0
1029,1029,West Blvd,2500,3000,32,"['325f1cbaf8dac8b83f0629ba04ca5f9007ede187', '309012f593f14e634972358660f3895a574095e8']","[2547.0, 2724.0]",[],[],2,0
1030,1030,Westfield Rd,3000,3500,30,['a803cda9bb5ac4baa489890cea6875b1b369c8ee'],[3132.0],[],[],1,0
1031,1031,Westfield Rd,3500,4000,0,[],[],[],[],0,0
1032,1032,Westinghouse Bv,2000,2500,32,['8545ff31490d81bbcb5336137d544a141e8fc56e'],[2426.0],['9BBWtaSvsootDkKTVBgv_A'],[2305.0],1,1
1033,1033,Westinghouse Bv,2500,3000,0,[],[],[],[],0,0
1034,1034,Weston St,3000,3500,18,['5dbc818126657a103fa18b6637b14a19094cafc0'],[3223.0],[],[],1,0
1035,1035,Weston St,3500,4000,0,[],[],[],[],0,0
1036,1036,Whistlestop Rd,7000,7500,0,[],[],[],[],0,0
1037,1037,Whistlestop Rd,7500,8000,19,['6c392bc7d2d30ad9e5d54ce5f19ac15957f8e24f'],[7731.0],[],[],1,0
1038,1038,Whiting Ave,2000,2500,0,[],[],[],[],0,0
1039,1039,Whiting Ave,2500,3000,21,['fe4bf09071d9e8650429594fb09e79d68479971f'],[2805.0],[],[],1,0
1040,1040,Whiting Ave,3000,3500,23,['e5b471fa8c2128f33e021e2bb987229b3c77a32e'],[3024.0],[],[],1,0
1041,1041,Whiting Ave,3500,4000,0,[],[],[],[],0,0
1042,1042,Wilkinson Blvd,2000,2500,0,[],[],[],[],0,0
1043,1043,Wilkinson Blvd,2500,3000,42,"['38052fb98b496f0ca6cf8bde53848c0ee1632a5e', 'cc698aeec9668dfc906481ee7a8c69de5964df38']","[2732.0, 2820.0]",[],[],2,0
1044,1044,Wilkinson Blvd,3000,3500,32,"['d81fae561a8726d6b1e45718cbd9e4d23a706853', 'f8b5b8d6ee1f9ea3d5901397750141104ad94ced']","[3226.0, 3226.0]",[],[],2,0
1045,1045,Wilkinson Blvd,3500,4000,0,[],[],[],[],0,0
1046,1046,Wilkinson Blvd,4000,4500,0,[],[],[],[],0,0
1047,1047,Wilkinson Blvd,4500,5000,0,[],[],[],[],0,0
1048,1048,Wilkinson Blvd,5000,5500,0,[],[],[],[],0,0
1049,1049,Wilkinson Blvd,5500,6000,0,[],[],[],[],0,0
1050,1050,Wilkinson Blvd,6000,6500,0,[],[],[],[],0,0
1051,1051,Wilkinson Blvd,6500,7000,0,[],[],[],[],0,0
1052,1052,Wilkinson Blvd,7000,7500,0,[],[],[],[],0,0
1053,1053,Wilkinson Blvd,7500,8000,0,[],[],[],[],0,0
1054,1054,Wilkinson Blvd,8000,8500,0,[],[],[],[],0,0
1055,1055,Wilkinson Blvd,8500,9000,32,['fc01afe3022e71865decc06d9c37759156e926af'],[8512.0],[],[],1,0
1056,1056,Wilkinson Bv,2000,2500,0,[],[],[],[],0,0
1057,1057,Wilkinson Bv,2500,3000,33,['56f4b33d4b35bd27c086940d33bf89906ee9025c'],[2639.0],['ghKN6NeyIBn9xxS0fO7SQQ'],[2900.0],1,1
1058,1058,Wilkinson Bv,3000,3500,48,"['ffdcd8ed5b8ca40c86327bab5603995cad1edabc', '357ba4426e4375696aea6eb27e2f5099dd65d9e0']","[3109.0, 3202.0]",[],[],2,0
1059,1059,Wilkinson Bv,3500,4000,32,['e5ba7390f45119e46ab5ebae053f1cc2e2e3c04f'],[3701.0],[],[],1,0
1060,1060,Wilkinson Bv,4000,4500,30,['deb9a7a0d422566456036dc88eb1fc65c58413a7'],[4203.0],[],[],1,0
1061,1061,Wilkinson Bv,4500,5000,0,[],[],[],[],0,0
1062,1062,William Reynolds Dr,7000,7500,18,['a2429eb1666706f142647dd95f638c0d6035090d'],[7425.0],[],[],1,0
1063,1063,William Reynolds Dr,7500,8000,0,[],[],[],[],0,0
1064,1064,Williams Rd,6000,6500,21,['d4bbe8901926bac7a9de3697e8bf199257c576b7'],[6059.0],[],[],1,0
1065,1065,Williams Rd,6500,7000,0,[],[],[],[],0,0
1066,1066,Willow Run Rd,10000,10500,12,['f737acab83fdab6e45a67111ed49fd8aeff510bb'],[10411.0],[],[],1,0
1067,1067,Willow Run Rd,10500,11000,0,[],[],[],[],0,0
1068,1068,Wilson Grove Rd,6000,6500,21,['3d2e224ef7fc3d37032a21f9e1598157635f0efb'],[6200.0],[],[],1,0
1069,1069,Wilson Grove Rd,6500,7000,27,['d21a44af18d6a4bf4596fadb3fae3f662f84d88c'],[6724.0],[],[],1,0
1070,1070,Wilson Grove Rd,7000,7500,19,['5fd4bcec47e684f9f95d4a1affacc1c7c57fc710'],[7335.0],[],[],1,0
1071,1071,Wilson Grove Rd,7500,8000,0,[],[],[],[],0,0
1072,1072,Windsor Crescent Ct,2000,2500,0,[],[],[],[],0,0
1073,1073,Windsor Crescent Ct,2500,3000,26,['4e7bd80a911bd54e05e27463fc34f532f132542f'],[2532.0],[],[],1,0
1074,1074,Windsor Gate Ln,6000,6500,13,['a3c6ff371024eec7aa3bcc53f28dce98edf8f8ba'],[6324.0],[],[],1,0
1075,1075,Windsor Gate Ln,6500,7000,0,[],[],[],[],0,0
1076,1076,Woodbend Dr,6000,6500,12,['a0db26cd56d8e92e58327f16d5f5a3170d1e40fa'],[6300.0],[],[],1,0
1077,1077,Woodbend Dr,6500,7000,0,[],[],[],[],0,0
1078,1078,Wynbrook Way,4000,4500,0,[],[],[],[],0,0
1079,1079,Wynbrook Way,4500,5000,17,['f49ba5dd3e081cdaa922e52c5d618267fdb2eeda'],[4512.0],[],[],1,0
1080,1080,Yale Pl,1000,1500,23,['9026a20d0cecb14a2fd5fa9408c2fa97c19d2ba9'],[1100.0],[],[],1,0
1081,1081,Yale Pl,1500,2000,0,[],[],[],[],0,0
1082,1082,Yateswood Dr,6000,6500,0,[],[],[],[],0,0
